entity_address_id,entity_id,address_id,type,link,start_date,end_date
3213,10139935,14103268,registered_address,registered address,,
3214,10139956,14103493,registered_address,registered address,,
3215,10139957,14104107,registered_address,registered address,,
3216,10139984,14092237,registered_address,registered address,,
3217,10140001,14092508,registered_address,registered address,,
3218,10140009,14097899,registered_address,registered address,,
3219,10140010,14098531,registered_address,registered address,,
3220,10140070,14107349,registered_address,registered address,,
3221,10140108,14092113,registered_address,registered address,,
3222,10140114,14107645,registered_address,registered address,,
3223,10140188,14091942,registered_address,registered address,,
3224,10140201,14092654,registered_address,registered address,,
3225,10140209,14100063,registered_address,registered address,,
3226,10140229,14099183,registered_address,registered address,,
3227,10140239,14104626,registered_address,registered address,,
3228,10140255,14092975,registered_address,registered address,,
3229,10140271,14106196,registered_address,registered address,,
3230,10158843,14094245,registered_address,registered address,,
3231,10140282,14095694,registered_address,registered address,,
3232,10140306,14093091,registered_address,registered address,,
3233,10140309,14091239,registered_address,registered address,,
3234,10140319,14103831,registered_address,registered address,,
3235,10140335,14097419,registered_address,registered address,,
3236,10140337,14107330,registered_address,registered address,,
3237,10140339,14091439,registered_address,registered address,,
3238,10140384,14096914,registered_address,registered address,,
3239,10140385,14092818,registered_address,registered address,,
3240,10158836,14090685,registered_address,registered address,,
3241,10140544,14094710,registered_address,registered address,,
3242,10140571,14093228,registered_address,registered address,,
3243,10140591,14103764,registered_address,registered address,,
3244,10140632,14091382,registered_address,registered address,,
3245,10140643,14099809,registered_address,registered address,,
3246,10140650,14094985,registered_address,registered address,,
3247,10140653,14103460,registered_address,registered address,,
3248,10140655,14096883,registered_address,registered address,,
3249,10140662,14097175,registered_address,registered address,,
3250,10140699,14107923,registered_address,registered address,,
3251,10140715,14099476,registered_address,registered address,,
3252,10140720,14104302,registered_address,registered address,,
3253,10140750,14092795,registered_address,registered address,,
3254,10140783,14099543,registered_address,registered address,,
3255,10140793,14096916,registered_address,registered address,,
3256,10140796,14097195,registered_address,registered address,,
3257,10140809,14108800,registered_address,registered address,,
3258,10140849,14102774,registered_address,registered address,,
3259,10140857,14107011,registered_address,registered address,,
3260,10140906,14101916,registered_address,registered address,,
3261,10140991,14096160,registered_address,registered address,,
3262,10141052,14108236,registered_address,registered address,,
3263,10141053,14107648,registered_address,registered address,,
3264,10141054,14094110,registered_address,registered address,,
3265,10141055,14093228,registered_address,registered address,,
3266,10141062,14103881,registered_address,registered address,,
3267,10141155,14104835,registered_address,registered address,,
3268,10141087,14101056,registered_address,registered address,,
3269,10141091,14096722,registered_address,registered address,,
3270,10141094,14100621,registered_address,registered address,,
3271,10141103,14105634,registered_address,registered address,,
3272,10141123,14106466,registered_address,registered address,,
3273,10141125,14098012,registered_address,registered address,,
3274,10141128,14109130,registered_address,registered address,,
3275,10141145,14098711,registered_address,registered address,,
3276,10141152,14093228,registered_address,registered address,,
3277,10141257,14092459,registered_address,registered address,,
3278,10141266,14096293,registered_address,registered address,,
3279,10141276,14101062,registered_address,registered address,,
3280,10141280,14104987,registered_address,registered address,,
3281,10141302,14100392,registered_address,registered address,,
